===== HCA-BGP STEP 1 =====
Số điểm: 20 | K mong muốn: 3
|Umin| (theo bài gốc) = 0.667
  M=   3  	 Mdg=2.000
▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (4) >= max_depth (5)? → KHÔNG
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.1372) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🔶 KẾT LUẬN: DENSE + KHÔNG ĐỒNG NHẤT → TIẾP TỤC CHIA
   ═══════════════════════════════════════════════════════════════

▶ CHIA Ô THÀNH 4 Ô CON (2x2):
   Tâm chia: mid_X = (6.1922 + 6.3494)/2 = 6.2708
             mid_Y = (8.5352 + 8.7089)/2 = 8.6220

   ┌─────────────────────────────────────────────────────────────────────────────┐
   │ Ô con        │ X range                    │ Y range                    │ Điểm │
   ├─────────────────────────────────────────────────────────────────────────────┤
   │ Bottom-Left  │ [6.1922, 6.2708)  │ [8.5352, 8.6220)  │    0 │
   │ Bottom-Right │ [6.2708, 6.3494)  │ [8.5352, 8.6220)  │    0 │
   │ Top-Left     │ [6.1922, 6.2708)  │ [8.6220, 8.7089)  │    0 │
   │ Top-Right    │ [6.2708, 6.3494)  │ [8.6220, 8.7089)  │    1 │
   └─────────────────────────────────────────────────────────────────────────────┘
   → Tổng: 0 + 0 + 0 + 1 = 1 điểm
   → Thêm 4 ô con vào hàng đợi xử lý (Level 5)

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 4                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (6.2960, 8.6420)               │
   │ Gj            │ (6.2708, 8.6220)               │
   │ pj            │ 0.137205                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DIVIDED                        │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 120: Ô tại Level 4
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (3, 5)
   • Level (cấp độ chia): 4
   • Biên X: [6.5066, 6.6638]
   • Biên Y: [8.5352, 8.7089]
   • Kích thước: ΔX = 0.1572, ΔY = 0.1737
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (6.6150, 8.7050)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 6.6150 = 6.6150
   Cy = (1/1) × Σ(yi) = (1/1) × 8.7050 = 8.7050
   ✅ Cj = (6.6150, 8.7050)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (6.6638 + 6.5066) / 2 = 6.5852
   Gy = (8.7089 + 8.5352) / 2 = 8.6220
   ✅ Gj = (6.5852, 8.6220)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(6.5852 - 6.6150)² + (8.6220 - 8.7050)²]
              = √[0.000886 + 0.006884] = 0.088148
   Đường chéo = √[0.1572² + 0.1737²] = 0.234269
   pj = 0.088148 / 0.234269 = 0.376270
   ✅ pj = 0.376270 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.234269 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (4) >= max_depth (5)? → KHÔNG
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.3763) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🔶 KẾT LUẬN: DENSE + KHÔNG ĐỒNG NHẤT → TIẾP TỤC CHIA
   ═══════════════════════════════════════════════════════════════

▶ CHIA Ô THÀNH 4 Ô CON (2x2):
   Tâm chia: mid_X = (6.5066 + 6.6638)/2 = 6.5852
             mid_Y = (8.5352 + 8.7089)/2 = 8.6220

   ┌─────────────────────────────────────────────────────────────────────────────┐
   │ Ô con        │ X range                    │ Y range                    │ Điểm │
   ├─────────────────────────────────────────────────────────────────────────────┤
   │ Bottom-Left  │ [6.5066, 6.5852)  │ [8.5352, 8.6220)  │    0 │
   │ Bottom-Right │ [6.5852, 6.6638)  │ [8.5352, 8.6220)  │    0 │
   │ Top-Left     │ [6.5066, 6.5852)  │ [8.6220, 8.7089)  │    0 │
   │ Top-Right    │ [6.5852, 6.6638)  │ [8.6220, 8.7089)  │    1 │
   └─────────────────────────────────────────────────────────────────────────────┘
   → Tổng: 0 + 0 + 0 + 1 = 1 điểm
   → Thêm 4 ô con vào hàng đợi xử lý (Level 5)

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 4                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (6.6150, 8.7050)               │
   │ Gj            │ (6.5852, 8.6220)               │
   │ pj            │ 0.376270                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DIVIDED                        │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 123: Ô tại Level 5
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (0, 0)
   • Level (cấp độ chia): 5
   • Biên X: [2.2620, 2.3406]
   • Biên Y: [1.8482, 1.9351]
   • Kích thước: ΔX = 0.0786, ΔY = 0.0868
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (2.3260, 1.9010)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 2.3260 = 2.3260
   Cy = (1/1) × Σ(yi) = (1/1) × 1.9010 = 1.9010
   ✅ Cj = (2.3260, 1.9010)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (2.3406 + 2.2620) / 2 = 2.3013
   Gy = (1.9351 + 1.8482) / 2 = 1.8916
   ✅ Gj = (2.3013, 1.8916)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(2.3013 - 2.3260)² + (1.8916 - 1.9010)²]
              = √[0.000610 + 0.000088] = 0.026412
   Đường chéo = √[0.0786² + 0.0868²] = 0.117134
   pj = 0.026412 / 0.117134 = 0.225483
   ✅ pj = 0.225483 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.117134 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (5) >= max_depth (5)? → CÓ
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.2255) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🟡 KẾT LUẬN: DENSE (đạt max_depth=5) → DỪNG CHIA
   ═══════════════════════════════════════════════════════════════

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 5                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (2.3260, 1.9010)               │
   │ Gj            │ (2.3013, 1.8916)               │
   │ pj            │ 0.225483                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DENSE                          │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 127: Ô tại Level 5
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (0, 0)
   • Level (cấp độ chia): 5
   • Biên X: [2.8908, 2.9694]
   • Biên Y: [2.7167, 2.8035]
   • Kích thước: ΔX = 0.0786, ΔY = 0.0868
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (2.9520, 2.7400)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 2.9520 = 2.9520
   Cy = (1/1) × Σ(yi) = (1/1) × 2.7400 = 2.7400
   ✅ Cj = (2.9520, 2.7400)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (2.9694 + 2.8908) / 2 = 2.9301
   Gy = (2.8035 + 2.7167) / 2 = 2.7601
   ✅ Gj = (2.9301, 2.7601)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(2.9301 - 2.9520)² + (2.7601 - 2.7400)²]
              = √[0.000478 + 0.000403] = 0.029685
   Đường chéo = √[0.0786² + 0.0868²] = 0.117134
   pj = 0.029685 / 0.117134 = 0.253426
   ✅ pj = 0.253426 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.117134 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (5) >= max_depth (5)? → CÓ
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.2534) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🟡 KẾT LUẬN: DENSE (đạt max_depth=5) → DỪNG CHIA
   ═══════════════════════════════════════════════════════════════

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 5                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (2.9520, 2.7400)               │
   │ Gj            │ (2.9301, 2.7601)               │
   │ pj            │ 0.253426                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DENSE                          │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 130: Ô tại Level 5
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (1, 0)
   • Level (cấp độ chia): 5
   • Biên X: [4.6987, 4.7773]
   • Biên Y: [2.2824, 2.3693]
   • Kích thước: ΔX = 0.0786, ΔY = 0.0868
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (4.7530, 2.3220)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 4.7530 = 4.7530
   Cy = (1/1) × Σ(yi) = (1/1) × 2.3220 = 2.3220
   ✅ Cj = (4.7530, 2.3220)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (4.7773 + 4.6987) / 2 = 4.7380
   Gy = (2.3693 + 2.2824) / 2 = 2.3259
   ✅ Gj = (4.7380, 2.3259)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(4.7380 - 4.7530)² + (2.3259 - 2.3220)²]
              = √[0.000224 + 0.000015] = 0.015458
   Đường chéo = √[0.0786² + 0.0868²] = 0.117134
   pj = 0.015458 / 0.117134 = 0.131970
   ✅ pj = 0.131970 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.117134 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (5) >= max_depth (5)? → CÓ
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.1320) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🟡 KẾT LUẬN: DENSE (đạt max_depth=5) → DỪNG CHIA
   ═══════════════════════════════════════════════════════════════

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 5                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (4.7530, 2.3220)               │
   │ Gj            │ (4.7380, 2.3259)               │
   │ pj            │ 0.131970                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DENSE                          │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 133: Ô tại Level 5
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (2, 4)
   • Level (cấp độ chia): 5
   • Biên X: [5.2490, 5.3276]
   • Biên Y: [7.6667, 7.7536]
   • Kích thước: ΔX = 0.0786, ΔY = 0.0868
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (5.2850, 7.7440)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 5.2850 = 5.2850
   Cy = (1/1) × Σ(yi) = (1/1) × 7.7440 = 7.7440
   ✅ Cj = (5.2850, 7.7440)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (5.3276 + 5.2490) / 2 = 5.2883
   Gy = (7.7536 + 7.6667) / 2 = 7.7102
   ✅ Gj = (5.2883, 7.7102)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(5.2883 - 5.2850)² + (7.7102 - 7.7440)²]
              = √[0.000011 + 0.001144] = 0.033985
   Đường chéo = √[0.0786² + 0.0868²] = 0.117134
   pj = 0.033985 / 0.117134 = 0.290136
   ✅ pj = 0.290136 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.117134 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (5) >= max_depth (5)? → CÓ
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.2901) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🟡 KẾT LUẬN: DENSE (đạt max_depth=5) → DỪNG CHIA
   ═══════════════════════════════════════════════════════════════

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 5                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (5.2850, 7.7440)               │
   │ Gj            │ (5.2883, 7.7102)               │
   │ pj            │ 0.290136                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DENSE                          │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 139: Ô tại Level 5
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (1, 5)
   • Level (cấp độ chia): 5
   • Biên X: [3.8341, 3.9127]
   • Biên Y: [8.9694, 9.0562]
   • Kích thước: ΔX = 0.0786, ΔY = 0.0868
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (3.8910, 9.0120)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 3.8910 = 3.8910
   Cy = (1/1) × Σ(yi) = (1/1) × 9.0120 = 9.0120
   ✅ Cj = (3.8910, 9.0120)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (3.9127 + 3.8341) / 2 = 3.8734
   Gy = (9.0562 + 8.9694) / 2 = 9.0128
   ✅ Gj = (3.8734, 9.0128)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(3.8734 - 3.8910)² + (9.0128 - 9.0120)²]
              = √[0.000310 + 0.000001] = 0.017634
   Đường chéo = √[0.0786² + 0.0868²] = 0.117134
   pj = 0.017634 / 0.117134 = 0.150545
   ✅ pj = 0.150545 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.117134 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (5) >= max_depth (5)? → CÓ
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.1505) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🟡 KẾT LUẬN: DENSE (đạt max_depth=5) → DỪNG CHIA
   ═══════════════════════════════════════════════════════════════

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 5                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (3.8910, 9.0120)               │
   │ Gj            │ (3.8734, 9.0128)               │
   │ pj            │ 0.150545                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DENSE                          │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 144: Ô tại Level 5
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (3, 5)
   • Level (cấp độ chia): 5
   • Biên X: [6.2708, 6.3494]
   • Biên Y: [8.6220, 8.7089]
   • Kích thước: ΔX = 0.0786, ΔY = 0.0868
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (6.2960, 8.6420)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 6.2960 = 6.2960
   Cy = (1/1) × Σ(yi) = (1/1) × 8.6420 = 8.6420
   ✅ Cj = (6.2960, 8.6420)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (6.3494 + 6.2708) / 2 = 6.3101
   Gy = (8.7089 + 8.6220) / 2 = 8.6655
   ✅ Gj = (6.3101, 8.6655)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(6.3101 - 6.2960)² + (8.6655 - 8.6420)²]
              = √[0.000199 + 0.000550] = 0.027373
   Đường chéo = √[0.0786² + 0.0868²] = 0.117134
   pj = 0.027373 / 0.117134 = 0.233687
   ✅ pj = 0.233687 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.117134 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (5) >= max_depth (5)? → CÓ
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.2337) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🟡 KẾT LUẬN: DENSE (đạt max_depth=5) → DỪNG CHIA
   ═══════════════════════════════════════════════════════════════

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 5                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (6.2960, 8.6420)               │
   │ Gj            │ (6.3101, 8.6655)               │
   │ pj            │ 0.233687                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DENSE                          │
   └───────────────┴────────────────────────────────┘

──────────────────────────────────────────────────────────────────────────────────────────
🔷 BƯỚC 148: Ô tại Level 5
──────────────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí gốc (ix, iy): (3, 5)
   • Level (cấp độ chia): 5
   • Biên X: [6.5852, 6.6638]
   • Biên Y: [8.6220, 8.7089]
   • Kích thước: ΔX = 0.0786, ΔY = 0.0868
   • Số điểm |Mj|: 1
   • Thuộc vùng Dense trước: Có

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (6.6150, 8.7050)

▶ TÍNH TRỌNG TÂM DỮ LIỆU Cj:
   Cx = (1/1) × Σ(xi) = (1/1) × 6.6150 = 6.6150
   Cy = (1/1) × Σ(yi) = (1/1) × 8.7050 = 8.7050
   ✅ Cj = (6.6150, 8.7050)

▶ TÍNH TÂM HÌNH HỌC LƯỚI Gj:
   Gx = (6.6638 + 6.5852) / 2 = 6.6245
   Gy = (8.7089 + 8.6220) / 2 = 8.6655
   ✅ Gj = (6.6245, 8.6655)

▶ TÍNH ĐỘ LỆCH TÂM pj:
   ||Gj - Cj|| = √[(6.6245 - 6.6150)² + (8.6655 - 8.7050)²]
              = √[0.000091 + 0.001564] = 0.040679
   Đường chéo = √[0.0786² + 0.0868²] = 0.117134
   pj = 0.040679 / 0.117134 = 0.347287
   ✅ pj = 0.347287 >= 0.1

▶ TÍNH ĐỘ PHÂN TÁN Dj:
   Σ||xi - Cj||² = 0.0000
                 = 0.000000
   STPGj = √[(1/1) × 0.000000] = 0.000000
   Dj = 0.000000 / 0.117134 = 0.000000
   ✅ Dj = 0.000000 < 0.5

▶ KIỂM TRA ĐIỀU KIỆN VÀ QUYẾT ĐỊNH:
   Điều kiện 1: Level (5) >= max_depth (5)? → CÓ
   Điều kiện 2: count (1) < R (1.0)? → KHÔNG
   Điều kiện 3: pj (0.3473) < 0.1 VÀ Dj (0.0000) < 0.5? → KHÔNG

   ═══════════════════════════════════════════════════════════════
   🟡 KẾT LUẬN: DENSE (đạt max_depth=5) → DỪNG CHIA
   ═══════════════════════════════════════════════════════════════

   📋 TÓM TẮT:
   ┌───────────────┬────────────────────────────────┐
   │ Thông số      │ Giá trị                        │
   ├───────────────┼────────────────────────────────┤
   │ Level         │ 5                              │
   │ |Mj|          │ 1                              │
   │ Cj            │ (6.6150, 8.7050)               │
   │ Gj            │ (6.6245, 8.6655)               │
   │ pj            │ 0.347287                        │
   │ Dj            │ 0.000000                        │
   │ Phân loại     │ DENSE                          │
   └───────────────┴────────────────────────────────┘

==========================================================================================
BẢNG TỔNG KẾT CÁC Ô LÁ (LEAF CELLS) SAU CHIA ĐỆ QUY
==========================================================================================

📊 THỐNG KÊ:
   🟢 Core cells:   4 ô
   🟡 Dense cells:  7 ô
   🔵 Sparse cells: 7 ô
   ⬜ Empty cells:  102 ô
   ─────────────────────
   📋 Tổng leaf cells: 120 ô

📍 CHI TIẾT CÁC CORE CELLS:
#    Level  X range                   Y range                   Điểm   pj         Dj        
------------------------------------------------------------------------------------------
1    1      [2.262, 3.520)            [4.193, 5.582)            2      0.080067   0.353222
2    2      [4.149, 4.777)            [9.056, 9.751)            2      0.078318   0.225768
3    4      [3.677, 3.834)            [2.630, 2.803)            1      0.096899   0.000000
4    4      [5.092, 5.249)            [8.014, 8.188)            1      0.052320   0.000000

 Đang tiến hành phân chia đệ quy các ô 'dense'...
  max_depth = 5
 Phân loại đệ quy hoàn tất.
KẾT QUẢ PHÂN LOẠI CUỐI CÙNG (SAU ĐỆ QUY)
📋 Tổng số ô LÁ (leaf cells): 120
⬜ Empty (leaf):   102 ô
🔵 Sparse (leaf):    7 ô
🟡 Dense (leaf):     7 ô (không đủ tiêu chí core sau chia)
🟢 Core (leaf):      4 ô
